time,event,Freq
2017-04-05 18:22:09,svn,1
2017-04-05 18:22:11,access,1
2017-04-05 18:22:11,svn,1
2017-04-05 18:22:12,Fire,1
2017-04-05 18:22:12,access,1
2017-04-05 18:22:12,svn,1
2017-04-05 18:22:13,redmine,1
2017-04-05 18:22:14,access,1
2017-04-05 18:22:14,svn,1
2017-04-05 18:22:15,ldap,421
2017-04-05 18:22:16,access,1
2017-04-05 18:22:16,svn,1
2017-04-05 18:22:17,access,1
2017-04-05 18:22:18,access,8
2017-04-05 18:22:18,svn,3
2017-04-05 18:22:19,access,1
2017-04-05 18:22:19,svn,1
2017-04-05 18:22:21,access,1
2017-04-05 18:22:21,svn,1
2017-04-05 18:22:22,access,1
2017-04-05 18:22:22,svn,1
2017-04-05 18:22:23,Fire,1
2017-04-05 18:22:24,access,1
2017-04-05 18:22:24,svn,1
2017-04-05 18:22:25,access,1
2017-04-05 18:22:25,svn,1
2017-04-05 18:22:26,access,1
2017-04-05 18:22:26,svn,1
2017-04-05 18:22:28,access,1
2017-04-05 18:22:28,svn,1
2017-04-05 18:22:29,access,1
2017-04-05 18:22:29,svn,1
2017-04-05 18:22:31,access,1
2017-04-05 18:22:31,svn,1
2017-04-05 18:22:32,access,1
2017-04-05 18:22:32,svn,1
2017-04-05 18:22:34,access,1
2017-04-05 18:22:34,svn,1
2017-04-05 18:22:35,access,1
2017-04-05 18:22:35,svn,1
2017-04-05 18:22:37,access,1
2017-04-05 18:22:37,svn,1
2017-04-05 18:22:38,access,1
2017-04-05 18:22:38,svn,1
2017-04-05 18:22:39,access,1
2017-04-05 18:22:39,svn,1
2017-04-05 18:22:44,access,1
2017-04-05 18:22:44,svn,1
2017-04-05 18:22:46,access,1
2017-04-05 18:22:46,svn,1
2017-04-05 18:22:48,access,1
2017-04-05 18:22:48,svn,1
2017-04-05 18:22:49,access,1
2017-04-05 18:22:49,svn,1
2017-04-05 18:22:50,Fire,1
2017-04-05 18:22:50,access,1
2017-04-05 18:22:50,svn,1
2017-04-05 18:22:51,access,1
2017-04-05 18:22:51,svn,1
2017-04-05 18:22:53,access,1
2017-04-05 18:22:53,svn,1
2017-04-05 18:22:54,access,2
2017-04-05 18:22:54,svn,1
2017-04-05 18:22:55,access,3
2017-04-05 18:22:55,svn,1
2017-04-05 18:22:56,access,1
2017-04-05 18:22:56,svn,1
2017-04-05 18:22:57,access,2
2017-04-05 18:22:57,svn,1
2017-04-05 18:22:59,Fire,1
2017-04-05 18:23:00,Fire,1
2017-04-05 18:23:01,Fire,2
2017-04-05 18:23:02,Fire,2
2017-04-05 18:23:06,access,7
2017-04-05 18:23:07,access,3
2017-04-05 18:23:07,svn,2
2017-04-05 18:23:08,access,8
2017-04-05 18:23:09,access,1
2017-04-05 18:23:09,svn,1
2017-04-05 18:23:10,Fire,1
2017-04-05 18:23:16,access,4
2017-04-05 18:23:17,Fire,1
2017-04-05 18:23:17,access,2
2017-04-05 18:23:22,Fire,1
2017-04-05 18:23:22,access,2
2017-04-05 18:23:23,access,2
2017-04-05 18:23:23,svn,1
2017-04-05 18:23:24,access,1
2017-04-05 18:23:27,access,1
2017-04-05 18:23:28,access,3
2017-04-05 18:23:28,svn,1
2017-04-05 18:23:29,access,1
2017-04-05 18:23:31,Fire,1
2017-04-05 18:23:32,access,2
2017-04-05 18:23:37,Fire,1
2017-04-05 18:23:38,access,1
2017-04-05 18:23:46,ldap,330
2017-04-05 18:23:47,Fire,1
2017-04-05 18:23:51,Fire,14
2017-04-05 18:23:52,Fire,3
2017-04-05 18:23:52,access,3
2017-04-05 18:23:52,svn,1
2017-04-05 18:23:53,Fire,1
2017-04-05 18:23:53,access,2
2017-04-05 18:23:54,Fire,7
2017-04-05 18:23:55,Fire,6
2017-04-05 18:23:56,Fire,6
2017-04-05 18:23:57,Fire,6
2017-04-05 18:23:57,access,38
2017-04-05 18:23:57,svn,7
2017-04-05 18:23:58,Fire,5
2017-04-05 18:23:58,access,7
2017-04-05 18:23:58,svn,6
2017-04-05 18:23:59,Fire,7
2017-04-05 18:23:59,access,8
2017-04-05 18:23:59,redmine,2
2017-04-05 18:23:59,svn,2
2017-04-05 18:24:00,access,19
2017-04-05 18:24:00,svn,1
2017-04-05 18:24:01,access,18
2017-04-05 18:24:01,ldap,171
2017-04-05 18:24:01,svn,15
2017-04-05 18:24:02,access,38
2017-04-05 18:24:02,svn,12
2017-04-05 18:24:03,Fire,2
2017-04-05 18:24:03,access,19
2017-04-05 18:24:03,svn,8
2017-04-05 18:24:04,access,19
2017-04-05 18:24:04,svn,15
2017-04-05 18:24:05,access,22
2017-04-05 18:24:05,svn,7
2017-04-05 18:24:06,access,6
2017-04-05 18:24:06,svn,8
2017-04-05 18:24:08,access,2
2017-04-05 18:24:09,access,4
2017-04-05 18:24:09,svn,1
2017-04-05 18:24:10,access,3
2017-04-05 18:24:10,svn,1
2017-04-05 18:24:14,httpdacc,1
2017-04-05 18:24:15,Fire,1
2017-04-05 18:25:13,Fire,1
2017-04-05 18:25:17,access,1
2017-04-05 18:25:18,access,2
2017-04-05 18:25:18,svn,1
2017-04-05 18:25:19,access,2
2017-04-05 18:25:30,ldap,279
2017-04-05 18:25:31,ldap,222
2017-04-05 18:25:31,radius,5
2017-04-05 18:25:40,radius,3
2017-04-05 18:25:43,Fire,1
2017-04-05 18:25:47,redmine,1
2017-04-05 18:25:48,access,2
2017-04-05 18:25:48,redmine,1
2017-04-05 18:25:49,access,4
2017-04-05 18:25:50,radius,3
2017-04-05 18:26:03,ldap,501
2017-04-05 18:26:03,radius,1
2017-04-05 18:26:34,ldap,434
2017-04-05 18:26:35,access,1
2017-04-05 18:26:36,access,3
2017-04-05 18:26:36,svn,1
2017-04-05 18:26:41,ldap,67
2017-04-05 18:26:45,Fire,1
2017-04-05 18:26:47,Fire,1
2017-04-05 18:26:48,access,1
2017-04-05 18:26:49,access,1
2017-04-05 18:26:50,Fire,2
2017-04-05 18:26:50,access,1
2017-04-05 18:26:51,Fire,2
2017-04-05 18:26:52,access,2
2017-04-05 18:26:53,access,1
2017-04-05 18:26:54,access,1
2017-04-05 18:26:55,access,1
2017-04-05 18:26:56,access,1
2017-04-05 18:26:57,access,5
2017-04-05 18:26:57,httpdacc,1
2017-04-05 18:26:57,svn,1
2017-04-05 18:27:06,ldap,165
2017-04-05 18:27:07,ldap,268
2017-04-05 18:27:09,ldap,68
2017-04-05 18:27:52,Fire,1
2017-04-05 18:27:57,access,3
2017-04-05 18:27:58,access,2
2017-04-05 18:27:58,svn,1
2017-04-05 18:28:19,Fire,1
2017-04-05 18:28:24,access,3
2017-04-05 18:28:25,access,2
2017-04-05 18:28:25,svn,1
2017-04-05 18:28:34,Fire,1
2017-04-05 18:28:39,access,3
2017-04-05 18:28:40,access,2
2017-04-05 18:28:40,svn,1
2017-04-05 18:28:46,ldap,330
2017-04-05 18:28:48,Fire,2
2017-04-05 18:28:49,Fire,1
2017-04-05 18:28:50,access,1
2017-04-05 18:28:53,access,1
2017-04-05 18:28:54,access,2
2017-04-05 18:28:54,svn,1
2017-04-05 18:28:55,access,2
2017-04-05 18:29:13,access,4
2017-04-05 18:30:05,Fire,11
2017-04-05 18:30:06,Fire,1
2017-04-05 18:30:07,Fire,2
2017-04-05 18:30:08,Fire,2
2017-04-05 18:30:09,Fire,1
2017-04-05 18:30:10,access,5
2017-04-05 18:30:10,svn,1
2017-04-05 18:30:11,Fire,8
2017-04-05 18:30:11,access,24
2017-04-05 18:30:11,svn,3
2017-04-05 18:30:12,Fire,4
2017-04-05 18:30:12,access,11
2017-04-05 18:30:12,svn,7
2017-04-05 18:30:13,Fire,10
2017-04-05 18:30:13,access,10
2017-04-05 18:30:13,svn,1
2017-04-05 18:30:14,Fire,5
2017-04-05 18:30:14,access,3
2017-04-05 18:30:14,svn,2
2017-04-05 18:30:15,Fire,5
2017-04-05 18:30:15,access,6
2017-04-05 18:30:16,Fire,6
2017-04-05 18:30:16,access,4
2017-04-05 18:30:16,svn,2
2017-04-05 18:30:17,access,14
2017-04-05 18:30:17,svn,2
2017-04-05 18:30:18,access,28
2017-04-05 18:30:18,svn,14
2017-04-05 18:30:19,access,32
2017-04-05 18:30:19,svn,10
2017-04-05 18:30:20,access,24
2017-04-05 18:30:20,svn,12
2017-04-05 18:30:21,access,16
2017-04-05 18:30:21,svn,13
2017-04-05 18:30:22,access,31
2017-04-05 18:30:22,svn,11
2017-04-05 18:30:23,access,3
2017-04-05 18:30:23,svn,6
2017-04-05 18:30:24,Fire,1
2017-04-05 18:30:30,access,2
2017-04-05 18:30:31,access,6
2017-04-05 18:30:31,svn,2
2017-04-05 18:30:35,Fire,1
2017-04-05 18:31:08,redmine,2
2017-04-05 18:31:10,ldap,501
2017-04-05 18:31:57,httpdacc,1
2017-04-05 18:32:48,ldap,501
2017-04-05 18:32:49,radius,5
2017-04-05 18:32:54,Fire,1
2017-04-05 18:32:59,access,3
2017-04-05 18:32:59,svn,1
2017-04-05 18:33:00,access,2
2017-04-05 18:33:20,Fire,1
2017-04-05 18:33:25,access,1
2017-04-05 18:33:26,access,3
2017-04-05 18:33:26,svn,1
2017-04-05 18:33:27,access,1
2017-04-05 18:33:43,Fire,1
2017-04-05 18:33:46,ldap,330
2017-04-05 18:33:48,access,1
2017-04-05 18:33:49,access,4
2017-04-05 18:33:49,svn,1
2017-04-05 18:33:51,Fire,1
2017-04-05 18:33:56,access,2
2017-04-05 18:33:57,access,3
2017-04-05 18:33:57,svn,1
2017-04-05 18:35:02,Fire,1
2017-04-05 18:35:09,access,1
2017-04-05 18:35:17,Fire,1
2017-04-05 18:35:23,access,3
2017-04-05 18:35:23,svn,1
2017-04-05 18:35:24,access,2
2017-04-05 18:36:55,Fire,1
2017-04-05 18:36:56,Fire,1
2017-04-05 18:36:57,httpdacc,1
2017-04-05 18:37:02,access,2
2017-04-05 18:37:09,Fire,1
2017-04-05 18:37:09,access,1
2017-04-05 18:37:13,Fire,1
2017-04-05 18:37:14,Fire,1
2017-04-05 18:37:16,access,2
2017-04-05 18:37:18,access,3
2017-04-05 18:37:19,access,1
2017-04-05 18:37:20,access,2
2017-04-05 18:37:20,svn,1
2017-04-05 18:37:57,Fire,1
2017-04-05 18:38:01,access,2
2017-04-05 18:38:02,access,1
2017-04-05 18:38:02,svn,1
2017-04-05 18:38:03,access,2
2017-04-05 18:38:22,Fire,1
2017-04-05 18:38:27,access,3
2017-04-05 18:38:28,access,1
2017-04-05 18:38:28,svn,1
2017-04-05 18:38:29,access,1
2017-04-05 18:38:45,Fire,1
2017-04-05 18:38:46,ldap,330
2017-04-05 18:38:50,access,3
2017-04-05 18:38:50,svn,1
2017-04-05 18:38:51,access,2
2017-04-05 18:38:53,Fire,1
2017-04-05 18:38:56,access,1
2017-04-05 18:38:57,access,2
2017-04-05 18:38:58,access,5
2017-04-05 18:38:59,access,5
2017-04-05 18:38:59,svn,1
2017-04-05 18:39:00,access,4
2017-04-05 18:39:01,access,4
2017-04-05 18:39:02,Fire,1
2017-04-05 18:39:02,access,7
2017-04-05 18:39:03,access,5
2017-04-05 18:39:04,Fire,1
2017-04-05 18:39:04,access,2
2017-04-05 18:39:04,svn,1
2017-04-05 18:39:05,access,1
2017-04-05 18:39:10,access,1
2017-04-05 18:39:16,httpdacc,1
2017-04-05 18:39:18,Fire,1
2017-04-05 18:39:19,Fire,1
2017-04-05 18:39:20,access,1
2017-04-05 18:39:21,access,2
2017-04-05 18:39:23,access,3
2017-04-05 18:39:24,access,1
2017-04-05 18:39:25,Fire,1
2017-04-05 18:39:25,access,2
2017-04-05 18:39:25,svn,1
2017-04-05 18:39:26,Fire,1
2017-04-05 18:39:28,access,1
2017-04-05 18:39:29,access,2
2017-04-05 18:39:30,access,1
2017-04-05 18:39:31,access,2
2017-04-05 18:39:32,access,3
2017-04-05 18:39:32,svn,1
2017-04-05 18:39:37,Fire,1
2017-04-05 18:39:38,Fire,1
2017-04-05 18:39:39,Fire,1
2017-04-05 18:39:44,access,3
2017-04-05 18:39:45,access,5
2017-04-05 18:39:46,access,4
2017-04-05 18:39:46,svn,1
2017-04-05 18:39:47,access,3
2017-04-05 18:39:48,access,3
2017-04-05 18:39:49,access,2
2017-04-05 18:39:50,access,1
2017-04-05 18:39:51,access,2
2017-04-05 18:39:52,access,2
2017-04-05 18:39:53,access,2
2017-04-05 18:39:54,access,1
2017-04-05 18:39:55,access,1
2017-04-05 18:39:56,access,2
2017-04-05 18:39:57,access,2
2017-04-05 18:39:58,access,3
2017-04-05 18:39:59,access,1
2017-04-05 18:40:00,access,2
2017-04-05 18:40:01,access,4
2017-04-05 18:40:02,access,1
2017-04-05 18:40:03,access,2
2017-04-05 18:40:05,access,1
2017-04-05 18:40:08,Fire,1
2017-04-05 18:40:18,access,5
2017-04-05 18:40:18,svn,1
2017-04-05 18:40:20,Fire,1
2017-04-05 18:40:24,access,1
2017-04-05 18:40:25,access,2
2017-04-05 18:40:25,svn,1
2017-04-05 18:40:26,access,2
2017-04-05 18:40:50,Fire,1
2017-04-05 18:40:57,access,2
2017-04-05 18:41:21,access,3
2017-04-05 18:41:22,access,3
2017-04-05 18:41:23,access,2
2017-04-05 18:41:25,access,3
2017-04-05 18:41:26,access,2
2017-04-05 18:41:27,access,2
2017-04-05 18:41:28,access,1
2017-04-05 18:41:29,access,2
2017-04-05 18:41:30,access,2
2017-04-05 18:41:31,access,2
2017-04-05 18:41:32,access,1
2017-04-05 18:41:35,access,2
2017-04-05 18:41:36,access,3
2017-04-05 18:41:37,access,2
2017-04-05 18:41:38,access,2
2017-04-05 18:41:39,access,4
2017-04-05 18:41:40,access,1
2017-04-05 18:41:41,access,1
2017-04-05 18:41:42,access,1
2017-04-05 18:41:43,access,1
2017-04-05 18:41:44,access,3
2017-04-05 18:41:45,access,2
2017-04-05 18:41:46,access,3
2017-04-05 18:41:47,access,4
2017-04-05 18:41:48,access,3
2017-04-05 18:41:49,access,4
2017-04-05 18:41:50,access,1
2017-04-05 18:41:57,httpdacc,1
2017-04-05 18:42:04,ldap,317
2017-04-05 18:42:05,ldap,63
2017-04-05 18:42:29,Fire,1
2017-04-05 18:42:35,access,2
2017-04-05 18:42:46,Fire,2
2017-04-05 18:42:52,access,1
2017-04-05 18:42:53,access,7
2017-04-05 18:42:53,svn,1
2017-04-05 18:42:59,Fire,3
2017-04-05 18:43:02,Fire,1
2017-04-05 18:43:03,access,2
2017-04-05 18:43:04,access,3
2017-04-05 18:43:05,access,9
2017-04-05 18:43:05,svn,1
2017-04-05 18:43:06,access,7
2017-04-05 18:43:06,svn,1
2017-04-05 18:43:07,access,4
2017-04-05 18:43:07,svn,1
2017-04-05 18:43:08,access,1
2017-04-05 18:43:20,Fire,2
2017-04-05 18:43:25,Fire,1
2017-04-05 18:43:27,access,8
2017-04-05 18:43:27,svn,1
2017-04-05 18:43:29,access,2
2017-04-05 18:43:30,access,5
2017-04-05 18:43:30,svn,1
2017-04-05 18:43:31,access,5
2017-04-05 18:43:32,access,3
2017-04-05 18:43:33,access,2
2017-04-05 18:43:34,access,2
2017-04-05 18:43:43,access,1
2017-04-05 18:43:44,Fire,1
2017-04-05 18:43:46,ldap,330
2017-04-05 18:43:47,access,5
2017-04-05 18:43:51,access,1
2017-04-05 18:43:51,svn,1
2017-04-05 18:43:54,Fire,1
2017-04-05 18:43:57,Fire,1
2017-04-05 18:43:59,access,2
2017-04-05 18:44:00,access,2
2017-04-05 18:44:00,svn,1
2017-04-05 18:44:01,access,2
2017-04-05 18:44:02,access,2
2017-04-05 18:44:03,access,2
2017-04-05 18:44:03,svn,1
2017-04-05 18:44:06,access,1
2017-04-05 18:44:06,svn,1
2017-04-05 18:44:07,access,1
2017-04-05 18:44:14,Fire,1
2017-04-05 18:44:24,access,3
2017-04-05 18:44:25,access,3
2017-04-05 18:44:26,access,2
2017-04-05 18:44:27,access,3
2017-04-05 18:44:28,access,3
2017-04-05 18:44:29,access,1
2017-04-05 18:44:30,access,1
2017-04-05 18:44:46,Fire,1
2017-04-05 18:45:10,Fire,1
2017-04-05 18:45:12,access,1
2017-04-05 18:45:17,access,1
2017-04-05 18:45:21,Fire,1
2017-04-05 18:45:27,access,5
2017-04-05 18:45:27,svn,1
2017-04-05 18:45:36,Fire,1
2017-04-05 18:45:38,access,3
2017-04-05 18:45:38,httpdacc,1
2017-04-05 18:45:39,access,3
2017-04-05 18:45:40,access,4
2017-04-05 18:45:41,access,3
2017-04-05 18:45:41,svn,1
2017-04-05 18:45:47,Fire,1
2017-04-05 18:45:48,access,1
2017-04-05 18:45:58,access,1
2017-04-05 18:45:59,access,4
2017-04-05 18:46:00,access,2
2017-04-05 18:46:01,access,2
2017-04-05 18:46:04,access,3
2017-04-05 18:46:05,access,1
2017-04-05 18:46:15,access,1
2017-04-05 18:46:37,Fire,3
2017-04-05 18:46:38,Fire,4
2017-04-05 18:46:39,Fire,8
2017-04-05 18:46:40,Fire,1
2017-04-05 18:46:41,Fire,1
2017-04-05 18:46:42,Fire,1
2017-04-05 18:46:42,access,2
2017-04-05 18:46:43,Fire,2
2017-04-05 18:46:43,access,3
2017-04-05 18:46:43,svn,1
2017-04-05 18:46:44,Fire,8
2017-04-05 18:46:44,access,29
2017-04-05 18:46:44,svn,3
2017-04-05 18:46:45,Fire,4
2017-04-05 18:46:45,access,10
2017-04-05 18:46:45,svn,9
2017-04-05 18:46:46,Fire,5
2017-04-05 18:46:46,access,6
2017-04-05 18:46:47,Fire,9
2017-04-05 18:46:47,access,2
2017-04-05 18:46:47,svn,1
2017-04-05 18:46:48,Fire,7
2017-04-05 18:46:48,access,3
2017-04-05 18:46:48,svn,1
2017-04-05 18:46:49,Fire,2
2017-04-05 18:46:49,access,11
2017-04-05 18:46:49,svn,1
2017-04-05 18:46:50,access,22
2017-04-05 18:46:50,svn,13
2017-04-05 18:46:51,access,14
2017-04-05 18:46:51,svn,4
2017-04-05 18:46:52,access,23
2017-04-05 18:46:52,svn,15
2017-04-05 18:46:53,access,24
2017-04-05 18:46:53,svn,3
2017-04-05 18:46:54,Fire,2
2017-04-05 18:46:54,access,15
2017-04-05 18:46:54,svn,14
2017-04-05 18:46:55,access,30
2017-04-05 18:46:55,svn,13
2017-04-05 18:46:56,svn,3
2017-04-05 18:46:57,httpdacc,1
2017-04-05 18:47:00,access,6
2017-04-05 18:47:00,svn,2
2017-04-05 18:47:01,access,1
2017-04-05 18:47:01,svn,1
2017-04-05 18:47:07,Fire,1
2017-04-05 18:47:10,Fire,2
2017-04-05 18:47:13,access,4
2017-04-05 18:47:14,access,4
2017-04-05 18:47:15,access,2
2017-04-05 18:47:16,access,2
2017-04-05 18:47:16,svn,1
2017-04-05 18:47:17,access,3
2017-04-05 18:47:37,Fire,1
2017-04-05 18:48:01,Fire,1
2017-04-05 18:48:06,access,2
2017-04-05 18:48:07,access,3
2017-04-05 18:48:07,svn,1
2017-04-05 18:48:26,Fire,1
2017-04-05 18:48:31,access,3
2017-04-05 18:48:32,access,7
2017-04-05 18:48:32,svn,1
2017-04-05 18:48:33,Fire,1
2017-04-05 18:48:33,access,3
2017-04-05 18:48:34,access,3
2017-04-05 18:48:35,access,2
2017-04-05 18:48:38,access,3
2017-04-05 18:48:38,svn,1
2017-04-05 18:48:46,ldap,330
2017-04-05 18:48:53,ldap,171
2017-04-05 18:48:53,radius,3
2017-04-05 18:48:56,access,1
2017-04-05 18:48:58,access,1
2017-04-05 18:49:00,access,1
2017-04-05 18:49:01,Fire,1
2017-04-05 18:49:02,access,1
2017-04-05 18:49:03,access,1
2017-04-05 18:49:04,Fire,1
2017-04-05 18:49:04,access,1
2017-04-05 18:49:05,Fire,1
2017-04-05 18:49:06,access,1
2017-04-05 18:49:07,Fire,1
2017-04-05 18:49:08,access,1
2017-04-05 18:49:11,Fire,1
2017-04-05 18:49:11,access,4
2017-04-05 18:49:11,svn,1
2017-04-05 18:49:12,access,3
2017-04-05 18:49:12,svn,1
2017-04-05 18:49:13,access,2
2017-04-05 18:49:13,svn,1
2017-04-05 18:49:14,Fire,1
2017-04-05 18:49:14,access,2
2017-04-05 18:49:16,access,4
2017-04-05 18:49:17,access,3
2017-04-05 18:49:18,access,3
2017-04-05 18:49:19,access,3
2017-04-05 18:49:20,access,6
2017-04-05 18:49:20,svn,1
2017-04-05 18:49:21,access,4
2017-04-05 18:49:22,Fire,1
2017-04-05 18:49:22,access,3
2017-04-05 18:49:23,access,2
2017-04-05 18:49:24,Fire,1
2017-04-05 18:49:24,access,3
2017-04-05 18:49:24,svn,1
2017-04-05 18:49:25,access,1
2017-04-05 18:49:26,access,1
2017-04-05 18:49:27,access,2
2017-04-05 18:49:29,access,1
2017-04-05 18:49:30,access,3
2017-04-05 18:49:31,Fire,1
2017-04-05 18:49:31,access,4
2017-04-05 18:49:32,access,3
2017-04-05 18:49:33,access,3
2017-04-05 18:49:34,access,4
2017-04-05 18:49:35,access,4
2017-04-05 18:49:36,access,4
2017-04-05 18:49:36,svn,1
2017-04-05 18:49:37,access,1
2017-04-05 18:49:39,Fire,1
2017-04-05 18:49:39,access,1
2017-04-05 18:49:39,svn,1
2017-04-05 18:49:46,access,1
2017-04-05 18:49:48,access,1
2017-04-05 18:49:50,access,1
2017-04-05 18:49:53,Fire,1
2017-04-05 18:49:53,access,1
2017-04-05 18:49:55,Fire,1
2017-04-05 18:49:55,access,1
2017-04-05 18:49:55,svn,1
2017-04-05 18:49:56,Fire,1
2017-04-05 18:49:58,Fire,1
2017-04-05 18:50:01,access,4
2017-04-05 18:50:02,access,6
2017-04-05 18:50:02,svn,2
2017-04-05 18:50:03,access,3
2017-04-05 18:50:04,access,2
2017-04-05 18:50:04,svn,1
2017-04-05 18:50:06,access,1
2017-04-05 18:50:07,access,1
2017-04-05 18:50:09,access,1
2017-04-05 18:50:10,access,1
2017-04-05 18:50:13,access,1
2017-04-05 18:50:13,svn,1
2017-04-05 18:50:14,Fire,1
2017-04-05 18:50:18,access,5
2017-04-05 18:50:18,svn,1
2017-04-05 18:50:22,access,1
2017-04-05 18:50:23,Fire,1
2017-04-05 18:50:25,access,1
2017-04-05 18:50:27,access,1
2017-04-05 18:50:28,access,2
2017-04-05 18:50:29,access,3
2017-04-05 18:50:29,svn,1
2017-04-05 18:50:30,Fire,1
2017-04-05 18:50:30,access,1
2017-04-05 18:50:33,access,1
2017-04-05 18:50:33,svn,1
2017-04-05 18:50:38,access,1
2017-04-05 18:50:39,access,1
2017-04-05 18:50:41,access,1
2017-04-05 18:50:43,Fire,1
2017-04-05 18:50:43,access,1
2017-04-05 18:50:47,access,1
2017-04-05 18:50:47,svn,1
2017-04-05 18:50:48,Fire,1
2017-04-05 18:50:50,access,2
2017-04-05 18:50:51,access,1
2017-04-05 18:50:52,access,1
2017-04-05 18:50:53,access,1
2017-04-05 18:50:53,svn,1
2017-04-05 18:51:55,Fire,1
2017-04-05 18:51:56,Fire,1
2017-04-05 18:51:57,httpdacc,1
2017-04-05 18:52:02,access,2
2017-04-05 18:52:59,Fire,1
2017-04-05 18:53:00,access,1
2017-04-05 18:53:02,access,2
2017-04-05 18:53:03,Fire,1
2017-04-05 18:53:03,access,3
2017-04-05 18:53:04,access,3
2017-04-05 18:53:05,access,3
2017-04-05 18:53:05,svn,1
2017-04-05 18:53:06,access,1
2017-04-05 18:53:07,access,1
2017-04-05 18:53:08,access,2
2017-04-05 18:53:09,access,2
2017-04-05 18:53:09,svn,1
2017-04-05 18:53:28,Fire,1
2017-04-05 18:53:33,access,3
2017-04-05 18:53:34,access,1
2017-04-05 18:53:34,svn,1
2017-04-05 18:53:35,access,1
2017-04-05 18:53:40,access,1
2017-04-05 18:53:45,access,1
2017-04-05 18:53:46,ldap,330
2017-04-05 18:53:55,Fire,1
2017-04-05 18:54:03,access,1
2017-04-05 18:54:05,Fire,1
2017-04-05 18:54:06,Fire,1
2017-04-05 18:54:07,Fire,1
2017-04-05 18:54:11,access,1
2017-04-05 18:54:12,access,3
2017-04-05 18:54:13,access,2
2017-04-05 18:54:13,svn,1
2017-04-05 18:54:17,Fire,1
2017-04-05 18:54:17,access,1
2017-04-05 18:54:17,httpdacc,1
2017-04-05 18:54:18,Fire,1
2017-04-05 18:54:20,Fire,1
2017-04-05 18:54:20,access,2
2017-04-05 18:54:21,access,1
2017-04-05 18:54:22,access,1
2017-04-05 18:54:24,access,2
2017-04-05 18:54:25,access,1
2017-04-05 18:54:25,svn,1
2017-04-05 18:54:26,access,2
2017-04-05 18:54:27,access,1
2017-04-05 18:54:27,svn,1
2017-04-05 18:54:28,Fire,1
2017-04-05 18:54:37,Fire,1
2017-04-05 18:54:38,access,1
2017-04-05 18:54:40,access,1
2017-04-05 18:54:41,access,1
2017-04-05 18:54:42,access,1
2017-04-05 18:54:42,svn,1
2017-04-05 18:54:45,access,1
2017-04-05 18:54:46,access,1
2017-04-05 18:54:49,access,1
2017-04-05 18:54:50,access,1
2017-04-05 18:54:51,Fire,1
2017-04-05 18:54:52,access,1
2017-04-05 18:54:52,svn,1
2017-04-05 18:54:58,access,1
2017-04-05 18:54:59,access,1
2017-04-05 18:55:00,Fire,1
2017-04-05 18:55:00,access,1
2017-04-05 18:55:01,access,1
2017-04-05 18:55:04,access,1
2017-04-05 18:55:04,svn,1
2017-04-05 18:55:07,Fire,1
2017-04-05 18:55:07,access,1
2017-04-05 18:55:09,access,1
2017-04-05 18:55:11,access,1
2017-04-05 18:55:12,access,1
2017-04-05 18:55:13,access,1
2017-04-05 18:55:13,svn,1
2017-04-05 18:55:14,access,1
2017-04-05 18:55:15,Fire,1
2017-04-05 18:55:15,access,1
2017-04-05 18:55:16,access,1
2017-04-05 18:55:17,access,1
2017-04-05 18:55:18,access,1
2017-04-05 18:55:18,svn,1
2017-04-05 18:55:20,Fire,2
2017-04-05 18:55:26,Fire,1
2017-04-05 18:55:27,access,8
2017-04-05 18:55:27,svn,1
2017-04-05 18:55:29,Fire,2
2017-04-05 18:55:30,access,3
2017-04-05 18:55:31,access,1
2017-04-05 18:55:31,svn,1
2017-04-05 18:55:32,access,1
2017-04-05 18:55:34,access,1
2017-04-05 18:55:36,access,9
2017-04-05 18:55:36,svn,1
2017-04-05 18:55:37,Fire,1
2017-04-05 18:55:37,access,1
2017-04-05 18:55:38,access,1
2017-04-05 18:55:40,access,1
2017-04-05 18:55:41,Fire,1
2017-04-05 18:55:42,access,1
2017-04-05 18:55:43,Fire,1
2017-04-05 18:55:44,access,1
2017-04-05 18:55:45,access,1
2017-04-05 18:55:48,access,1
2017-04-05 18:55:48,svn,1
2017-04-05 18:55:50,Fire,1
2017-04-05 18:55:50,access,1
2017-04-05 18:55:51,access,1
2017-04-05 18:55:52,access,1
2017-04-05 18:55:53,access,1
2017-04-05 18:55:53,svn,1
2017-04-05 18:55:55,Fire,1
2017-04-05 18:55:57,access,1
2017-04-05 18:55:59,access,1
2017-04-05 18:56:00,access,1
2017-04-05 18:56:01,Fire,1
2017-04-05 18:56:01,access,2
2017-04-05 18:56:01,svn,1
2017-04-05 18:56:02,access,1
2017-04-05 18:56:03,access,1
2017-04-05 18:56:04,access,5
2017-04-05 18:56:05,Fire,1
2017-04-05 18:56:05,access,1
2017-04-05 18:56:06,access,1
2017-04-05 18:56:07,access,1
2017-04-05 18:56:07,svn,1
2017-04-05 18:56:08,access,1
2017-04-05 18:56:08,svn,1
2017-04-05 18:56:10,Fire,1
2017-04-05 18:56:12,access,1
2017-04-05 18:56:14,access,1
2017-04-05 18:56:15,Fire,1
2017-04-05 18:56:15,access,1
2017-04-05 18:56:16,access,2
2017-04-05 18:56:16,svn,1
2017-04-05 18:56:17,access,3
2017-04-05 18:56:18,access,1
2017-04-05 18:56:19,access,1
2017-04-05 18:56:19,svn,1
2017-04-05 18:56:23,access,1
